,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
15037,29,technician,single,secondary,no,-166,yes,no,unknown,16,may,323,2,-1,0,unknown,no
15039,32,blue-collar,single,secondary,no,29,no,no,unknown,16,may,132,13,-1,0,unknown,no
15040,57,entrepreneur,married,tertiary,yes,-524,yes,no,unknown,16,may,199,4,-1,0,unknown,no
15041,51,blue-collar,married,primary,no,1194,yes,no,unknown,16,may,558,3,-1,0,unknown,no
15042,32,admin.,single,secondary,no,422,yes,no,unknown,16,may,221,2,-1,0,unknown,no
15044,41,unemployed,married,secondary,no,356,yes,no,unknown,16,may,80,2,-1,0,unknown,no
15045,53,technician,married,secondary,no,31,yes,no,unknown,16,may,90,2,-1,0,unknown,no
15046,29,self-employed,single,secondary,no,272,yes,no,unknown,16,may,123,3,-1,0,unknown,no
15047,28,management,married,tertiary,no,103,yes,no,unknown,16,may,461,2,-1,0,unknown,no
15048,27,management,single,tertiary,yes,-308,yes,no,unknown,16,may,213,16,-1,0,unknown,no
15049,49,blue-collar,married,secondary,no,16,yes,no,unknown,16,may,193,11,-1,0,unknown,no
15050,44,blue-collar,married,primary,no,1485,yes,no,unknown,16,may,428,1,-1,0,unknown,no
15051,32,entrepreneur,single,tertiary,no,1,yes,yes,unknown,16,may,411,2,-1,0,unknown,no
15052,56,retired,married,unknown,no,4391,yes,no,unknown,16,may,291,1,-1,0,unknown,no
15053,34,blue-collar,single,primary,no,85,no,no,unknown,16,may,136,1,-1,0,unknown,no
15054,43,services,married,primary,no,822,yes,no,unknown,16,may,112,1,-1,0,unknown,no
15057,47,blue-collar,married,primary,no,242,yes,no,unknown,16,may,214,4,-1,0,unknown,no
15058,33,blue-collar,married,secondary,no,64,no,no,unknown,16,may,239,3,-1,0,unknown,no
15060,46,management,divorced,tertiary,no,770,yes,no,unknown,16,may,94,1,-1,0,unknown,no
15061,46,technician,married,secondary,no,4956,yes,no,unknown,16,may,74,1,-1,0,unknown,no
15062,30,admin.,married,secondary,no,122,yes,no,unknown,16,may,107,1,-1,0,unknown,no
15063,41,technician,single,secondary,no,28,no,no,unknown,16,may,51,1,-1,0,unknown,no
15065,56,retired,divorced,secondary,no,4166,yes,no,unknown,16,may,378,1,-1,0,unknown,no
15066,40,technician,married,primary,no,6110,yes,no,unknown,16,may,217,1,-1,0,unknown,no
15067,47,services,married,secondary,no,837,yes,yes,unknown,16,may,136,1,-1,0,unknown,no
15068,36,management,single,tertiary,no,146,yes,no,unknown,16,may,1161,3,-1,0,unknown,no
15069,60,retired,married,primary,no,458,yes,no,unknown,16,may,103,1,-1,0,unknown,no
15071,44,self-employed,married,secondary,no,1310,yes,no,unknown,16,may,290,1,-1,0,unknown,no
15072,29,technician,married,secondary,no,782,yes,no,unknown,16,may,131,1,-1,0,unknown,no
15073,48,blue-collar,married,secondary,no,478,yes,yes,unknown,16,may,168,2,-1,0,unknown,no
15074,55,services,married,unknown,no,-45,yes,no,unknown,16,may,764,7,-1,0,unknown,no
15075,60,management,married,tertiary,no,36,yes,no,unknown,16,may,194,3,-1,0,unknown,no
15076,29,management,single,tertiary,no,0,no,no,unknown,16,may,16,25,-1,0,unknown,no
15077,30,services,single,tertiary,no,136,yes,yes,unknown,16,may,208,5,-1,0,unknown,no
15080,42,blue-collar,married,secondary,no,314,yes,yes,unknown,16,may,269,2,-1,0,unknown,no
15081,34,technician,married,secondary,no,978,yes,no,unknown,16,may,370,2,-1,0,unknown,no
15082,50,management,single,tertiary,no,567,yes,no,unknown,16,may,274,8,-1,0,unknown,no
15084,45,technician,single,tertiary,no,4537,yes,no,unknown,16,may,337,2,-1,0,unknown,no
15085,50,management,divorced,tertiary,no,318,yes,no,unknown,16,may,788,2,-1,0,unknown,no
15086,43,technician,married,secondary,no,17,yes,no,unknown,16,may,353,4,-1,0,unknown,no
15087,32,housemaid,divorced,secondary,no,715,yes,yes,unknown,16,may,14,15,-1,0,unknown,no
15088,55,management,single,tertiary,no,1464,yes,no,unknown,16,may,92,1,-1,0,unknown,no
15089,40,services,single,secondary,no,-61,yes,yes,unknown,16,may,698,9,-1,0,unknown,no
15090,56,entrepreneur,married,tertiary,no,1297,yes,no,unknown,16,may,180,1,-1,0,unknown,no
15091,21,admin.,single,secondary,no,325,yes,no,unknown,16,may,467,1,-1,0,unknown,no
15093,24,admin.,single,secondary,no,770,yes,no,unknown,16,may,233,1,-1,0,unknown,no
15094,25,technician,single,secondary,no,2,yes,yes,unknown,16,may,304,2,-1,0,unknown,no
15095,41,blue-collar,married,primary,no,208,yes,no,unknown,16,may,315,3,-1,0,unknown,no
15096,49,unemployed,divorced,secondary,no,495,yes,no,unknown,16,may,40,5,-1,0,unknown,no
15099,45,blue-collar,married,primary,no,71,yes,no,unknown,16,may,355,2,-1,0,unknown,no
15100,48,services,married,unknown,no,1155,yes,no,unknown,16,may,557,4,-1,0,unknown,no
15101,51,technician,married,secondary,no,349,yes,no,unknown,16,may,97,3,-1,0,unknown,no
15102,33,technician,married,secondary,no,153,yes,no,unknown,16,may,148,2,-1,0,unknown,no
15103,32,blue-collar,married,primary,no,244,yes,no,unknown,16,may,128,2,-1,0,unknown,no
15104,41,technician,married,secondary,no,493,yes,no,unknown,16,may,130,3,-1,0,unknown,no
15105,29,services,married,tertiary,no,62,yes,yes,unknown,16,may,280,2,-1,0,unknown,no
15106,49,technician,divorced,tertiary,no,874,yes,no,unknown,16,may,152,2,-1,0,unknown,no
15108,25,admin.,single,secondary,no,304,no,no,unknown,16,may,523,3,-1,0,unknown,no
15109,33,blue-collar,single,secondary,no,371,yes,no,unknown,16,may,1128,3,-1,0,unknown,no
15110,50,blue-collar,married,primary,no,231,yes,no,unknown,16,may,171,4,-1,0,unknown,no
15111,50,admin.,married,secondary,no,1906,no,no,unknown,16,may,174,17,-1,0,unknown,no
15112,40,management,single,secondary,no,192,yes,no,unknown,16,may,71,11,-1,0,unknown,no
15113,32,blue-collar,married,primary,no,158,yes,no,unknown,16,may,84,4,-1,0,unknown,no
15115,24,retired,single,secondary,no,366,no,yes,unknown,16,may,234,2,-1,0,unknown,no
15116,49,blue-collar,married,primary,no,327,yes,no,unknown,16,may,138,2,-1,0,unknown,no
15117,36,management,married,tertiary,no,1125,yes,yes,unknown,16,may,339,5,-1,0,unknown,no
15118,42,admin.,married,unknown,no,642,yes,yes,unknown,16,may,509,2,-1,0,unknown,no
15119,31,admin.,single,secondary,no,-48,yes,no,unknown,16,may,254,17,-1,0,unknown,no
15121,46,technician,married,tertiary,no,2207,yes,no,unknown,16,may,243,3,-1,0,unknown,no
15122,35,blue-collar,single,secondary,no,88,yes,no,unknown,16,may,344,4,-1,0,unknown,no
15123,44,admin.,married,secondary,no,2687,yes,no,unknown,16,may,131,4,-1,0,unknown,no
15125,42,blue-collar,married,primary,yes,398,yes,no,unknown,16,may,251,4,-1,0,unknown,no
15126,39,services,single,secondary,no,-388,yes,no,unknown,16,may,1135,2,-1,0,unknown,no
15127,41,blue-collar,single,primary,no,1649,yes,no,unknown,16,may,312,3,-1,0,unknown,no
15128,58,blue-collar,married,secondary,no,886,no,no,unknown,16,may,302,4,-1,0,unknown,no
15129,40,blue-collar,married,secondary,no,1161,yes,yes,unknown,16,may,292,8,-1,0,unknown,no
15130,37,admin.,married,secondary,no,281,yes,no,unknown,16,may,279,2,-1,0,unknown,no
15131,45,blue-collar,married,primary,no,137,yes,yes,unknown,16,may,187,19,-1,0,unknown,no
15132,49,management,married,primary,no,267,yes,no,unknown,16,may,198,5,-1,0,unknown,no
15133,35,blue-collar,married,primary,no,767,yes,no,unknown,16,may,1408,2,-1,0,unknown,no
15134,28,blue-collar,single,secondary,no,1112,yes,no,unknown,16,may,827,2,-1,0,unknown,no
15135,32,technician,single,tertiary,no,192,yes,no,unknown,16,may,303,5,-1,0,unknown,no
15136,45,self-employed,married,secondary,no,1113,yes,no,unknown,16,may,67,2,-1,0,unknown,no
15137,44,technician,single,secondary,no,696,yes,no,unknown,16,may,680,3,-1,0,unknown,no
15138,55,blue-collar,married,primary,no,-268,yes,no,unknown,16,may,160,6,-1,0,unknown,no
15140,28,services,single,secondary,no,317,yes,no,unknown,16,may,21,3,-1,0,unknown,no
15141,43,admin.,single,tertiary,no,329,yes,no,unknown,16,may,218,2,-1,0,unknown,no
15142,35,blue-collar,single,secondary,no,510,yes,no,unknown,16,may,81,6,-1,0,unknown,no
15143,30,management,single,tertiary,no,5,no,no,unknown,16,may,476,3,-1,0,unknown,no
15145,34,management,divorced,tertiary,no,488,yes,no,unknown,16,may,4,2,-1,0,unknown,no
15146,30,services,single,secondary,no,442,yes,no,unknown,16,may,283,3,-1,0,unknown,no
15147,46,unknown,married,unknown,no,300,yes,no,unknown,16,may,323,3,-1,0,unknown,no
15148,52,blue-collar,married,primary,no,1007,yes,no,unknown,16,may,248,2,-1,0,unknown,no
15149,44,blue-collar,married,primary,no,195,yes,no,unknown,16,may,541,5,-1,0,unknown,no
15150,36,blue-collar,married,secondary,no,513,yes,no,unknown,16,may,427,3,-1,0,unknown,no
15151,44,technician,divorced,secondary,no,399,yes,no,unknown,16,may,148,9,-1,0,unknown,no
15152,44,blue-collar,married,primary,no,12,yes,no,unknown,16,may,408,10,-1,0,unknown,no
15153,24,blue-collar,single,secondary,no,77,yes,no,unknown,16,may,236,2,-1,0,unknown,no
15154,56,blue-collar,married,primary,no,8318,yes,no,unknown,16,may,428,2,-1,0,unknown,no
15156,51,technician,married,tertiary,no,0,yes,no,unknown,16,may,330,19,-1,0,unknown,no
15159,26,blue-collar,single,primary,no,-579,yes,no,unknown,16,may,320,3,-1,0,unknown,no
15160,53,entrepreneur,married,tertiary,no,2884,yes,no,unknown,16,may,165,4,-1,0,unknown,no
15162,27,admin.,single,unknown,no,56,yes,no,unknown,16,may,730,2,-1,0,unknown,no
15163,32,services,single,secondary,no,358,yes,no,unknown,16,may,1144,3,-1,0,unknown,no
15165,55,technician,married,secondary,no,2055,yes,no,unknown,16,may,1023,4,-1,0,unknown,no
15166,35,services,single,secondary,no,568,yes,no,unknown,16,may,469,2,-1,0,unknown,no
15167,32,management,single,secondary,no,0,yes,yes,unknown,16,may,385,7,-1,0,unknown,no
15168,57,blue-collar,married,unknown,no,97,yes,no,unknown,16,may,260,6,-1,0,unknown,no
15169,32,blue-collar,married,primary,no,217,yes,no,unknown,16,may,169,3,-1,0,unknown,no
15170,55,unknown,married,tertiary,no,0,no,no,unknown,16,may,409,3,-1,0,unknown,no
15171,43,services,married,secondary,no,3608,yes,no,unknown,16,may,165,6,-1,0,unknown,no
15172,42,blue-collar,married,secondary,no,388,yes,yes,unknown,16,may,437,2,-1,0,unknown,no
15173,27,management,single,tertiary,yes,0,yes,no,unknown,16,may,89,2,-1,0,unknown,no
15174,36,services,married,secondary,no,279,no,no,unknown,16,may,261,6,-1,0,unknown,no
15175,32,admin.,married,secondary,no,193,yes,no,unknown,16,may,294,4,-1,0,unknown,no
15177,34,blue-collar,married,secondary,no,305,yes,no,unknown,16,may,1245,25,-1,0,unknown,no
15179,31,management,single,tertiary,no,548,yes,no,unknown,16,may,148,4,-1,0,unknown,no
15180,46,services,married,secondary,no,271,yes,no,unknown,16,may,134,4,-1,0,unknown,no
15181,31,services,married,secondary,no,246,yes,no,unknown,16,may,230,2,-1,0,unknown,no
15183,52,self-employed,married,secondary,no,1066,yes,no,unknown,16,may,65,3,-1,0,unknown,no
15184,38,blue-collar,married,primary,no,-326,yes,no,unknown,16,may,237,3,-1,0,unknown,no
15185,38,blue-collar,single,primary,no,1465,yes,no,unknown,16,may,239,2,-1,0,unknown,no
15186,60,unemployed,married,primary,no,26,yes,no,unknown,16,may,196,6,-1,0,unknown,no
15187,42,management,single,tertiary,no,10561,no,no,unknown,16,may,243,2,-1,0,unknown,no
15188,30,blue-collar,married,secondary,no,68,yes,yes,unknown,16,may,393,2,-1,0,unknown,no
15189,53,technician,divorced,tertiary,no,647,yes,no,unknown,16,may,512,6,-1,0,unknown,no
15191,45,admin.,married,secondary,no,-183,yes,no,unknown,16,may,215,3,-1,0,unknown,no
15192,57,retired,married,primary,no,70,yes,yes,unknown,16,may,186,5,-1,0,unknown,no
15193,41,technician,married,primary,no,141,yes,no,unknown,16,may,299,4,-1,0,unknown,no
15194,44,blue-collar,married,primary,no,75,no,no,unknown,16,may,107,3,-1,0,unknown,no
15195,56,blue-collar,married,unknown,no,22,yes,no,unknown,16,may,103,7,-1,0,unknown,no
15196,46,services,married,secondary,no,9,no,no,unknown,16,may,297,4,-1,0,unknown,no
15198,51,blue-collar,divorced,primary,no,83,yes,no,unknown,16,may,24,4,-1,0,unknown,no
15199,27,services,single,secondary,no,-20,no,no,unknown,16,may,757,6,-1,0,unknown,no
15200,31,self-employed,single,secondary,no,532,yes,no,unknown,16,may,90,7,-1,0,unknown,no
15201,51,management,married,tertiary,no,0,yes,no,unknown,16,may,59,5,-1,0,unknown,no
15202,25,management,single,tertiary,no,99,yes,yes,unknown,16,may,102,4,-1,0,unknown,no
15203,48,management,married,unknown,no,54,yes,no,unknown,16,may,293,7,-1,0,unknown,no
15205,35,blue-collar,married,primary,no,378,yes,no,unknown,16,may,427,3,-1,0,unknown,no
15206,58,self-employed,married,tertiary,no,8014,yes,no,unknown,19,may,65,3,-1,0,unknown,no
15207,47,blue-collar,married,unknown,no,584,yes,no,unknown,19,may,79,19,-1,0,unknown,no
15208,58,retired,married,primary,no,331,yes,no,unknown,19,may,145,4,-1,0,unknown,no
15209,36,management,married,secondary,no,122,yes,no,unknown,19,may,39,7,-1,0,unknown,no
15210,38,blue-collar,married,secondary,no,660,yes,yes,unknown,19,may,105,2,-1,0,unknown,no
15212,44,blue-collar,married,primary,no,-14,yes,yes,unknown,19,may,179,4,-1,0,unknown,no
15213,47,blue-collar,single,secondary,no,15,yes,no,unknown,19,may,62,2,-1,0,unknown,no
15215,29,services,single,secondary,no,2099,yes,yes,unknown,19,may,171,2,-1,0,unknown,no
15216,60,management,divorced,tertiary,no,2589,yes,no,unknown,19,may,134,2,-1,0,unknown,no
15217,37,entrepreneur,single,secondary,no,654,no,no,unknown,19,may,594,2,-1,0,unknown,no
15218,35,blue-collar,married,secondary,no,474,yes,no,unknown,19,may,55,3,-1,0,unknown,no
15222,26,technician,divorced,secondary,no,379,yes,yes,unknown,19,may,501,3,-1,0,unknown,no
15223,43,management,married,primary,no,8167,yes,no,unknown,19,may,114,2,-1,0,unknown,no
15224,46,management,married,primary,no,357,yes,yes,unknown,19,may,221,2,-1,0,unknown,no
15225,54,services,married,secondary,no,2431,yes,no,unknown,19,may,221,4,-1,0,unknown,no
15226,46,blue-collar,married,tertiary,no,1497,yes,no,unknown,19,may,374,6,-1,0,unknown,no
15228,55,blue-collar,married,secondary,no,1261,no,no,unknown,19,may,166,1,-1,0,unknown,no
15229,45,blue-collar,married,secondary,no,1124,yes,no,unknown,19,may,37,1,-1,0,unknown,no
15230,58,retired,married,primary,no,196,yes,no,unknown,19,may,35,1,-1,0,unknown,no
15231,48,unemployed,married,tertiary,no,-471,yes,no,unknown,19,may,668,7,-1,0,unknown,no
15232,38,services,married,secondary,no,497,yes,yes,unknown,19,may,88,5,-1,0,unknown,no
15233,57,services,divorced,primary,no,1920,no,no,unknown,19,may,77,2,-1,0,unknown,no
15234,54,blue-collar,divorced,primary,no,8180,no,no,unknown,19,may,312,1,-1,0,unknown,no
15235,40,management,single,tertiary,no,2784,yes,no,unknown,19,may,181,1,-1,0,unknown,no
15236,44,services,married,secondary,no,556,no,no,unknown,19,may,134,3,-1,0,unknown,no
15238,40,blue-collar,single,unknown,no,-154,yes,yes,unknown,19,may,258,1,-1,0,unknown,no
15240,48,technician,married,secondary,no,522,yes,no,unknown,19,may,71,1,-1,0,unknown,no
15241,52,admin.,divorced,secondary,no,-342,no,no,unknown,19,may,153,1,-1,0,unknown,no
15243,60,admin.,married,secondary,no,12210,yes,no,unknown,19,may,256,1,-1,0,unknown,no
15245,50,blue-collar,divorced,secondary,no,2402,yes,no,unknown,19,may,219,1,-1,0,unknown,no
15246,44,entrepreneur,married,secondary,yes,-848,yes,no,unknown,19,may,468,1,-1,0,unknown,no
15247,33,admin.,married,secondary,no,0,no,no,unknown,19,may,326,2,-1,0,unknown,no
15248,43,technician,married,secondary,no,674,yes,yes,unknown,19,may,412,1,-1,0,unknown,no
15249,46,services,divorced,secondary,no,778,yes,no,unknown,19,may,579,1,-1,0,unknown,no
15250,43,services,married,secondary,no,384,yes,yes,unknown,19,may,277,3,-1,0,unknown,no
15251,50,services,divorced,secondary,no,256,yes,no,unknown,19,may,316,2,-1,0,unknown,no
15253,50,services,married,secondary,no,1463,yes,no,unknown,19,may,380,1,-1,0,unknown,no
15254,50,services,divorced,secondary,no,761,yes,no,unknown,19,may,169,1,-1,0,unknown,no
15255,40,admin.,married,secondary,no,1380,yes,no,unknown,19,may,127,1,-1,0,unknown,no
15256,30,blue-collar,single,primary,no,71,yes,no,unknown,19,may,122,6,-1,0,unknown,no
15257,44,admin.,married,secondary,yes,-1249,yes,yes,unknown,19,may,83,4,-1,0,unknown,no
15258,51,technician,single,secondary,no,4089,yes,no,unknown,19,may,318,1,-1,0,unknown,no
15259,40,blue-collar,married,primary,no,3736,yes,no,unknown,19,may,29,3,-1,0,unknown,no
15260,38,blue-collar,married,primary,no,2407,yes,no,unknown,19,may,218,1,-1,0,unknown,no
15261,52,technician,married,secondary,no,1781,yes,no,unknown,19,may,144,2,-1,0,unknown,no
15262,49,technician,married,secondary,no,4667,yes,no,unknown,19,may,130,2,-1,0,unknown,no
15263,44,admin.,divorced,secondary,no,2,yes,no,unknown,19,may,429,1,-1,0,unknown,no
15265,43,admin.,single,secondary,no,445,yes,no,unknown,19,may,546,2,-1,0,unknown,no
15266,32,services,married,secondary,no,132,yes,yes,unknown,19,may,343,2,-1,0,unknown,no
15267,55,management,divorced,unknown,no,2,yes,no,unknown,19,may,95,1,-1,0,unknown,no
15269,42,management,divorced,secondary,no,830,yes,no,unknown,19,may,112,1,-1,0,unknown,no
15270,26,technician,single,tertiary,no,75,yes,yes,unknown,19,may,351,1,-1,0,unknown,no
15271,54,services,married,secondary,no,158,yes,no,unknown,19,may,198,1,-1,0,unknown,no
15272,34,blue-collar,married,primary,no,46,yes,yes,unknown,19,may,165,1,-1,0,unknown,no
15273,46,management,married,tertiary,no,4301,yes,yes,unknown,19,may,134,2,-1,0,unknown,no
15274,25,blue-collar,single,secondary,no,815,yes,no,unknown,19,may,268,6,-1,0,unknown,no
15275,49,management,married,tertiary,no,128,yes,no,unknown,19,may,298,1,-1,0,unknown,no
15276,59,blue-collar,divorced,primary,no,457,yes,no,unknown,19,may,63,1,-1,0,unknown,no
15277,57,management,married,primary,no,0,no,no,unknown,19,may,455,1,-1,0,unknown,no
15278,27,technician,married,secondary,no,374,yes,no,unknown,19,may,188,2,-1,0,unknown,no
15279,38,services,married,secondary,no,3259,yes,no,unknown,19,may,241,1,-1,0,unknown,no
15282,37,blue-collar,married,secondary,no,398,yes,no,unknown,19,may,206,1,-1,0,unknown,no
15284,47,admin.,married,secondary,no,292,yes,no,unknown,19,may,82,3,-1,0,unknown,no
15285,57,management,married,tertiary,no,5431,yes,no,unknown,19,may,97,2,-1,0,unknown,no
15286,38,services,single,tertiary,no,323,yes,no,unknown,19,may,138,1,-1,0,unknown,no
15287,30,blue-collar,married,secondary,no,1312,yes,no,unknown,19,may,285,2,-1,0,unknown,no
15289,35,blue-collar,single,secondary,no,5,no,no,unknown,19,may,268,3,-1,0,unknown,no
15290,28,technician,single,secondary,no,213,yes,no,unknown,19,may,267,1,-1,0,unknown,no
15291,38,admin.,married,secondary,no,976,yes,yes,unknown,19,may,382,2,-1,0,unknown,no
15292,45,blue-collar,married,primary,no,970,yes,no,unknown,19,may,208,5,-1,0,unknown,no
15293,31,technician,single,secondary,no,87,yes,no,unknown,19,may,259,3,-1,0,unknown,no
15294,38,technician,married,secondary,no,59,yes,no,unknown,19,may,18,1,-1,0,unknown,no
15295,28,student,single,tertiary,no,80,yes,no,unknown,19,may,234,1,-1,0,unknown,no
15296,40,unemployed,married,primary,no,3444,yes,no,unknown,19,may,792,4,-1,0,unknown,no
15297,30,blue-collar,married,secondary,no,12697,yes,yes,unknown,19,may,95,1,-1,0,unknown,no
15300,30,technician,single,secondary,no,18,no,no,unknown,19,may,798,1,-1,0,unknown,no
15301,53,services,married,secondary,no,33,yes,no,unknown,19,may,84,12,-1,0,unknown,no
15302,48,blue-collar,married,primary,no,281,yes,no,unknown,19,may,100,3,-1,0,unknown,no
15303,35,technician,single,secondary,no,-206,yes,no,unknown,19,may,85,4,-1,0,unknown,no
15304,38,services,single,secondary,no,36,yes,no,unknown,19,may,143,1,-1,0,unknown,no
15305,32,technician,married,unknown,no,1879,no,no,unknown,19,may,115,1,-1,0,unknown,no
15306,53,blue-collar,married,primary,no,10,yes,no,unknown,19,may,73,1,-1,0,unknown,no
15307,25,blue-collar,married,secondary,no,77,yes,no,unknown,19,may,31,1,-1,0,unknown,no
