duration,campaign,poutcome
226,8,unknown
246,2,unknown
67,2,unknown
216,4,failure
142,2,failure
122,1,unknown
95,1,unknown
45,1,unknown
429,1,unknown
473,1,unknown
34,2,unknown
339,1,unknown
33,1,unknown
262,3,unknown
91,5,unknown
260,1,unknown
131,1,unknown
173,2,unknown
38,2,unknown
146,2,unknown
112,1,unknown
177,3,unknown
247,2,failure
88,3,unknown
543,31,unknown
76,2,unknown
221,7,unknown
566,2,unknown
67,1,unknown
259,1,unknown
94,14,unknown
258,6,unknown
398,5,unknown
10,2,unknown
107,1,failure
585,1,unknown
28,2,failure
47,2,unknown
124,1,unknown
169,2,unknown
258,2,unknown
435,2,unknown
105,4,unknown
72,2,failure
152,1,unknown
676,8,unknown
173,14,unknown
33,2,unknown
869,1,unknown
219,1,unknown
171,1,unknown
10,6,unknown
85,2,unknown
294,1,failure
63,5,unknown
155,3,unknown
149,1,unknown
425,6,unknown
375,1,unknown
72,4,unknown
53,5,unknown
17,3,failure
39,2,unknown
232,1,unknown
425,2,unknown
103,2,unknown
1156,3,unknown
299,2,unknown
498,2,unknown
50,3,failure
167,1,unknown
176,3,unknown
693,2,unknown
199,6,unknown
1052,1,unknown
24,1,unknown
438,4,unknown
275,1,unknown
589,3,other
304,2,unknown
249,11,unknown
167,3,unknown
79,3,unknown
254,21,unknown
107,1,unknown
119,2,unknown
38,6,unknown
70,2,unknown
136,1,unknown
344,1,unknown
123,1,unknown
122,1,unknown
149,8,unknown
30,1,unknown
63,5,unknown
534,1,unknown
234,1,unknown
410,5,unknown
301,2,unknown
76,3,unknown
138,1,unknown
395,2,unknown
282,7,unknown
48,21,unknown
171,1,unknown
28,8,unknown
273,2,unknown
72,1,unknown
249,2,unknown
104,1,unknown
37,1,unknown
417,1,unknown
464,1,unknown
131,2,failure
98,12,unknown
684,1,unknown
13,6,unknown
137,1,unknown
244,1,unknown
103,4,unknown
37,5,unknown
59,1,unknown
342,2,unknown
75,4,unknown
106,6,unknown
381,1,unknown
317,2,unknown
237,3,unknown
524,1,success
366,2,other
85,1,unknown
10,8,unknown
1521,1,unknown
605,1,other
119,4,unknown
82,3,unknown
241,4,unknown
92,1,failure
51,1,unknown
392,4,unknown
379,2,failure
90,3,unknown
245,1,unknown
81,1,unknown
247,1,failure
334,1,unknown
10,4,unknown
292,2,unknown
366,1,unknown
88,1,unknown
41,5,unknown
462,2,unknown
368,7,unknown
61,2,unknown
203,3,unknown
166,1,unknown
74,5,unknown
127,4,unknown
275,1,unknown
239,8,unknown
570,2,unknown
136,2,unknown
128,2,unknown
125,3,unknown
218,2,unknown
236,1,unknown
483,2,unknown
173,4,unknown
467,6,unknown
663,1,other
436,5,unknown
81,2,unknown
678,1,unknown
123,2,success
191,1,unknown
214,1,failure
92,4,unknown
87,4,unknown
82,1,unknown
294,3,unknown
395,1,unknown
15,9,unknown
146,2,unknown
73,4,unknown
185,4,other
179,4,unknown
82,2,failure
213,1,unknown
453,2,failure
695,3,unknown
74,3,unknown
378,1,unknown
48,1,unknown
348,3,unknown
172,9,unknown
160,2,unknown
772,1,unknown
191,1,unknown
37,2,unknown
87,3,unknown
248,2,unknown
59,2,unknown
196,4,unknown
277,2,unknown
167,4,other
288,1,unknown
304,1,unknown
72,4,unknown
427,1,unknown
113,6,failure
121,1,unknown
139,1,unknown
169,1,unknown
104,2,unknown
14,22,unknown
56,1,unknown
202,4,failure
228,1,unknown
252,4,unknown
144,6,unknown
87,2,unknown
181,1,unknown
837,1,other
77,1,unknown
315,1,unknown
154,2,unknown
109,1,other
151,2,unknown
45,3,unknown
314,3,unknown
184,1,unknown
342,1,unknown
155,2,unknown
232,1,failure
237,2,unknown
198,1,unknown
490,1,unknown
129,7,unknown
286,1,other
223,7,unknown
235,1,failure
774,1,unknown
188,1,unknown
14,13,unknown
131,13,unknown
549,1,unknown
125,4,unknown
233,1,unknown
374,4,unknown
120,2,unknown
141,2,unknown
352,2,unknown
259,1,failure
146,1,unknown
148,4,unknown
492,1,unknown
216,1,unknown
60,2,unknown
464,1,unknown
290,1,unknown
23,1,unknown
139,1,unknown
82,2,unknown
73,1,unknown
89,1,unknown
61,7,unknown
214,2,failure
275,4,unknown
172,1,other
204,6,unknown
317,2,unknown
155,15,unknown
1144,3,unknown
72,2,unknown
51,7,unknown
49,1,unknown
18,6,unknown
262,7,unknown
50,2,unknown
380,7,unknown
340,1,failure
281,2,unknown
150,2,unknown
125,1,unknown
219,6,unknown
64,1,unknown
108,2,other
242,1,unknown
969,2,unknown
34,2,unknown
383,1,unknown
207,1,unknown
105,4,unknown
318,1,unknown
284,8,unknown
18,1,success
254,1,unknown
23,3,unknown
241,3,unknown
9,6,unknown
363,2,unknown
207,1,success
144,1,unknown
100,1,unknown
9,7,failure
168,1,unknown
93,4,unknown
13,14,unknown
88,5,unknown
157,1,unknown
339,2,unknown
230,4,unknown
504,1,unknown
334,1,unknown
474,2,unknown
359,1,unknown
325,1,unknown
206,4,unknown
200,5,unknown
94,1,unknown
176,3,unknown
39,4,failure
248,2,unknown
242,2,unknown
46,16,unknown
89,1,unknown
250,4,unknown
209,2,unknown
257,2,unknown
9,9,unknown
111,7,unknown
240,3,failure
94,2,unknown
57,4,unknown
201,1,unknown
69,6,unknown
591,5,unknown
47,1,unknown
15,5,unknown
90,2,unknown
112,2,unknown
73,8,unknown
163,2,unknown
139,6,unknown
119,1,failure
542,1,unknown
231,1,unknown
251,1,unknown
222,1,unknown
838,1,failure
1178,3,unknown
92,4,unknown
97,2,unknown
242,5,unknown
510,1,unknown
204,1,unknown
86,2,unknown
109,1,unknown
265,2,unknown
156,1,unknown
673,1,unknown
54,1,unknown
97,2,unknown
283,1,failure
142,2,unknown
128,1,unknown
121,1,failure
133,4,unknown
169,4,unknown
98,2,unknown
316,1,unknown
426,2,failure
523,3,unknown
253,1,unknown
238,3,unknown
329,1,unknown
287,2,unknown
210,3,unknown
1504,2,unknown
631,2,unknown
135,4,unknown
169,3,unknown
511,1,unknown
456,1,other
65,1,unknown
298,1,unknown
155,1,unknown
118,1,failure
605,1,unknown
827,1,unknown
206,1,failure
68,5,unknown
769,3,unknown
100,5,unknown
68,1,unknown
228,2,failure
295,1,failure
83,1,unknown
287,2,unknown
88,2,other
157,2,unknown
83,1,unknown
170,5,unknown
213,1,unknown
386,1,unknown
134,2,unknown
87,2,unknown
42,1,unknown
633,1,unknown
72,1,unknown
221,5,unknown
171,7,unknown
379,1,unknown
437,7,unknown
380,1,unknown
580,2,unknown
115,1,failure
91,1,unknown
159,1,failure
84,4,failure
106,3,unknown
230,1,unknown
86,7,unknown
233,1,unknown
196,3,unknown
308,2,unknown
397,3,unknown
757,1,failure
181,1,unknown
133,2,unknown
322,3,unknown
77,1,unknown
189,1,unknown
126,2,unknown
401,8,unknown
76,1,unknown
20,2,unknown
424,4,unknown
124,1,unknown
66,2,unknown
182,3,unknown
113,2,unknown
90,1,unknown
343,2,unknown
48,4,unknown
81,7,unknown
89,1,unknown
87,1,unknown
138,2,unknown
239,1,unknown
59,6,unknown
126,1,unknown
146,3,success
116,5,failure
272,1,unknown
461,2,unknown
14,4,unknown
79,1,unknown
101,1,unknown
239,1,failure
97,2,unknown
434,2,other
159,1,unknown
371,2,unknown
29,16,unknown
210,1,failure
30,6,other
225,2,unknown
310,1,unknown
102,3,unknown
62,1,unknown
263,1,unknown
106,1,unknown
112,2,other
298,3,unknown
105,2,failure
268,1,unknown
155,2,unknown
205,2,unknown
248,2,unknown
55,1,failure
411,1,unknown
83,2,unknown
862,11,unknown
373,2,unknown
98,1,unknown
170,1,unknown
249,1,unknown
114,1,unknown
401,1,unknown
500,2,unknown
53,6,unknown
61,2,unknown
84,2,unknown
114,2,unknown
226,1,unknown
151,7,failure
61,1,unknown
133,1,unknown
41,1,unknown
85,1,failure
239,1,unknown
19,21,unknown
128,2,unknown
548,1,unknown
127,3,unknown
136,1,unknown
266,1,unknown
81,3,unknown
197,2,unknown
335,1,unknown
243,1,unknown
245,5,unknown
156,1,unknown
140,1,unknown
780,2,unknown
465,1,unknown
126,1,unknown
88,1,unknown
1090,1,unknown
140,1,unknown
250,1,unknown
20,1,unknown
298,1,unknown
72,8,unknown
918,4,unknown
42,2,failure
151,4,unknown
160,1,unknown
1152,2,success
226,1,unknown
237,4,unknown
126,1,unknown
1244,3,unknown
89,1,unknown
115,1,unknown
52,6,unknown
198,3,unknown
381,4,unknown
244,1,unknown
89,1,unknown
330,2,unknown
453,1,unknown
409,2,unknown
386,2,unknown
248,3,unknown
84,1,unknown
65,2,unknown
149,1,other
156,5,unknown
5,1,other
87,1,unknown
47,5,unknown
818,2,failure
131,7,unknown
464,3,unknown
336,1,unknown
85,4,other
247,2,unknown
433,12,unknown
651,4,unknown
150,1,unknown
113,8,unknown
66,2,unknown
533,1,unknown
151,6,unknown
152,2,unknown
70,2,unknown
70,2,unknown
186,1,unknown
486,2,failure
252,2,unknown
161,1,unknown
93,14,unknown
147,1,unknown
256,3,failure
241,2,unknown
43,1,unknown
747,1,unknown
159,1,unknown
65,4,unknown
328,1,unknown
219,1,unknown
122,2,unknown
746,1,unknown
43,1,unknown
77,2,failure
102,3,unknown
139,2,unknown
20,2,failure
11,5,unknown
201,1,unknown
65,3,unknown
179,3,unknown
158,1,failure
201,3,unknown
8,30,unknown
257,6,unknown
144,3,other
549,1,unknown
162,1,unknown
176,2,unknown
160,1,unknown
374,4,unknown
56,5,failure
299,3,unknown
283,1,unknown
603,1,unknown
230,2,unknown
382,2,unknown
19,5,unknown
126,1,other
121,4,unknown
324,1,unknown
342,1,other
137,3,unknown
109,2,unknown
295,1,other
256,9,unknown
383,1,unknown
91,2,unknown
456,6,unknown
193,2,unknown
348,1,unknown
133,1,failure
92,3,unknown
87,3,unknown
241,1,unknown
218,7,unknown
135,4,unknown
134,3,failure
428,1,unknown
77,2,other
247,2,unknown
395,3,unknown
637,2,unknown
333,15,unknown
296,9,unknown
76,1,unknown
408,3,unknown
145,2,unknown
47,2,other
263,2,success
173,3,unknown
594,2,unknown
93,1,other
51,1,unknown
165,1,unknown
274,2,unknown
450,2,success
196,2,unknown
29,5,unknown
666,3,unknown
500,1,unknown
191,3,unknown
57,8,unknown
131,2,unknown
218,2,unknown
34,6,unknown
31,1,unknown
163,4,unknown
99,1,unknown
242,7,unknown
13,30,unknown
577,1,other
41,1,unknown
122,2,unknown
209,1,unknown
582,1,unknown
137,8,other
383,1,unknown
170,1,unknown
116,3,failure
365,2,unknown
394,3,unknown
245,4,unknown
605,6,unknown
122,1,unknown
247,2,unknown
506,2,unknown
86,9,unknown
58,1,unknown
132,1,unknown
269,3,unknown
169,1,unknown
39,1,failure
65,5,unknown
93,1,failure
139,1,unknown
209,2,unknown
109,2,unknown
24,30,unknown
71,5,failure
187,2,unknown
699,3,unknown
96,1,failure
116,6,unknown
145,1,unknown
142,3,failure
168,2,other
286,2,unknown
353,3,unknown
58,3,unknown
133,1,unknown
386,3,unknown
271,1,unknown
85,1,unknown
109,1,unknown
409,7,unknown
288,3,unknown
7,1,unknown
466,4,unknown
213,1,failure
260,3,unknown
715,1,unknown
96,1,unknown
82,3,unknown
290,1,unknown
79,4,unknown
445,1,other
268,2,unknown
246,2,unknown
717,1,unknown
211,2,unknown
16,20,unknown
257,2,unknown
82,2,unknown
298,1,unknown
101,2,unknown
170,6,unknown
122,5,unknown
49,1,unknown
755,2,unknown
51,1,failure
613,1,unknown
293,3,unknown
603,2,failure
229,2,unknown
10,4,failure
1812,1,unknown
155,6,unknown
201,2,unknown
186,2,unknown
417,3,unknown
154,5,unknown
40,2,unknown
146,3,unknown
184,1,unknown
341,2,other
151,2,failure
186,1,failure
322,1,unknown
427,1,unknown
185,1,unknown
158,1,unknown
79,2,failure
313,3,unknown
306,5,unknown
105,2,failure
220,2,unknown
357,1,unknown
535,1,unknown
260,1,unknown
137,7,unknown
190,2,unknown
19,2,unknown
298,4,unknown
136,3,unknown
256,2,unknown
184,2,unknown
40,8,failure
138,2,unknown
142,1,unknown
136,3,unknown
118,2,unknown
105,6,unknown
165,3,unknown
132,6,unknown
92,2,unknown
114,1,unknown
242,3,unknown
204,1,unknown
67,1,unknown
81,4,unknown
205,3,unknown
185,2,other
855,3,unknown
308,4,unknown
101,10,unknown
330,2,unknown
163,1,unknown
122,6,unknown
59,3,unknown
252,5,unknown
49,2,unknown
556,3,unknown
374,1,unknown
226,2,unknown
832,6,unknown
132,2,unknown
93,1,success
319,6,unknown
342,1,unknown
93,2,unknown
278,4,other
50,12,unknown
231,1,unknown
135,2,unknown
86,6,unknown
245,4,unknown
101,3,unknown
111,2,other
269,3,unknown
291,1,unknown
273,5,unknown
327,2,unknown
387,1,failure
20,8,unknown
159,1,failure
190,1,success
244,3,unknown
568,2,unknown
37,2,unknown
239,1,failure
193,1,unknown
89,1,unknown
300,2,unknown
173,1,unknown
118,1,unknown
124,1,failure
369,2,unknown
368,2,unknown
162,1,unknown
183,1,unknown
114,2,unknown
283,1,other
250,5,unknown
298,2,unknown
255,2,unknown
82,4,unknown
394,2,unknown
138,1,unknown
428,3,unknown
454,3,unknown
168,2,unknown
174,2,unknown
269,4,unknown
104,2,unknown
13,6,unknown
182,1,unknown
130,4,unknown
226,2,unknown
124,3,unknown
131,2,unknown
272,1,unknown
186,2,unknown
10,5,other
106,1,unknown
154,2,unknown
97,1,unknown
230,2,unknown
197,2,unknown
486,1,unknown
171,1,unknown
110,1,failure
15,2,unknown
201,1,unknown
76,1,unknown
213,2,unknown
688,6,unknown
662,7,unknown
23,17,unknown
302,2,unknown
591,1,unknown
105,2,unknown
229,1,unknown
243,1,failure
149,2,unknown
175,4,unknown
102,1,unknown
231,2,unknown
314,3,unknown
292,1,unknown
659,3,unknown
208,1,unknown
113,1,unknown
38,2,failure
273,5,unknown
257,1,unknown
83,4,unknown
156,2,unknown
9,2,failure
628,1,unknown
261,1,unknown
76,1,unknown
92,1,unknown
198,1,unknown
139,1,unknown
217,1,unknown
380,1,unknown
50,1,unknown
222,1,unknown
137,1,unknown
71,1,unknown
174,1,unknown
353,1,unknown
98,1,unknown
38,1,unknown
219,1,unknown
54,1,unknown
262,1,unknown
164,1,unknown
160,1,unknown
181,1,unknown
172,1,unknown
296,1,unknown
127,1,unknown
255,2,unknown
225,1,unknown
230,1,unknown
208,1,unknown
242,1,unknown
365,1,unknown
1666,1,unknown
577,1,unknown
137,1,unknown
160,1,unknown
180,2,unknown
1492,1,unknown
616,1,unknown
242,1,unknown
225,2,unknown
160,1,unknown
363,1,unknown
266,1,unknown
179,1,unknown
787,1,unknown
145,1,unknown
174,1,unknown
104,1,unknown
13,1,unknown
1778,1,unknown
812,1,unknown
164,1,unknown
391,1,unknown
357,1,unknown
91,1,unknown
528,1,unknown
158,2,unknown
177,1,unknown
258,1,unknown
172,1,unknown
154,1,unknown
291,1,unknown
181,1,unknown
176,1,unknown
211,1,unknown
349,1,unknown
272,1,unknown
208,1,unknown
212,1,unknown
20,1,unknown
529,2,unknown
188,2,unknown
180,2,unknown
48,1,unknown
213,2,unknown
583,1,unknown
221,1,unknown
173,1,unknown
426,1,unknown
287,1,unknown
101,1,unknown
257,1,unknown
124,1,unknown
229,1,unknown
55,3,unknown
400,1,unknown
197,1,unknown
190,1,unknown
514,1,unknown
849,2,unknown
194,1,unknown
144,1,unknown
212,2,unknown
247,2,unknown
518,1,unknown
364,1,unknown
178,1,unknown
98,1,unknown
439,1,unknown
79,1,unknown
120,3,unknown
127,2,unknown
262,2,unknown
61,1,unknown
143,1,unknown
677,1,unknown
345,1,unknown
100,2,unknown
125,2,unknown
136,1,unknown
73,1,unknown
528,1,unknown
541,1,unknown
163,1,unknown
46,1,unknown
204,1,unknown
98,1,unknown
243,1,unknown
186,2,unknown
579,2,unknown
163,2,unknown
2033,1,unknown
85,1,unknown
114,2,unknown
57,1,unknown
238,1,unknown
93,3,unknown
128,2,unknown
107,1,unknown
181,1,unknown
303,2,unknown
558,5,unknown
270,1,unknown
228,1,unknown
99,1,unknown
240,1,unknown
233,3,unknown
1056,1,unknown
250,1,unknown
252,1,unknown
130,1,unknown
179,2,unknown
19,2,unknown
458,2,unknown
717,1,unknown
313,1,unknown
683,2,unknown
1077,1,unknown
416,1,unknown
167,1,unknown
315,1,unknown
140,1,unknown
346,1,unknown
562,1,unknown
172,1,unknown
217,1,unknown
67,1,unknown
291,1,unknown
309,2,unknown
248,1,unknown
98,1,unknown
256,1,unknown
577,1,unknown
477,1,unknown
611,2,unknown
471,1,unknown
381,2,unknown
42,1,unknown
251,1,unknown
408,1,unknown
215,1,unknown
287,1,unknown
216,2,unknown
366,2,unknown
210,1,unknown
288,1,unknown
168,1,unknown
338,2,unknown
410,3,unknown
177,1,unknown
175,1,unknown
300,1,unknown
136,1,unknown
1419,1,unknown
125,2,unknown
213,3,unknown
27,1,unknown
238,2,unknown
124,1,unknown
18,1,unknown
730,2,unknown
746,2,unknown
121,1,unknown
247,1,unknown
40,1,unknown
181,2,unknown
79,1,unknown
206,1,unknown
127,1,unknown
702,1,unknown
151,1,unknown
117,1,unknown
408,2,unknown
179,2,unknown
39,1,unknown
282,1,unknown
714,2,unknown
50,1,unknown
181,1,unknown
142,1,unknown
227,1,unknown
361,1,unknown
73,3,unknown
67,2,unknown
350,1,unknown
611,2,unknown
113,2,unknown
132,1,unknown
151,1,unknown
89,2,unknown
152,1,unknown
611,2,unknown
110,2,unknown
463,1,unknown
962,1,unknown
10,4,unknown
118,3,unknown
92,2,unknown
143,3,unknown
189,3,unknown
234,2,unknown
75,2,unknown
189,2,unknown
621,3,unknown
55,2,unknown
310,4,unknown
156,2,unknown
5,2,unknown
225,2,unknown
125,2,unknown
2,3,unknown
286,2,unknown
164,2,unknown
98,2,unknown
742,2,unknown
120,2,unknown
362,4,unknown
357,2,unknown
200,2,unknown
204,2,unknown
126,3,unknown
65,2,unknown
107,2,unknown
267,2,unknown
248,2,unknown
215,2,unknown
205,2,unknown
106,3,unknown
189,2,unknown
105,2,unknown
106,2,unknown
108,2,unknown
311,2,unknown
214,2,unknown
358,2,unknown
453,2,unknown
364,2,unknown
136,2,unknown
241,2,unknown
224,3,unknown
148,2,unknown
196,2,unknown
111,4,unknown
231,3,unknown
316,3,unknown
216,3,unknown
240,2,unknown
669,3,unknown
425,2,unknown
143,2,unknown
313,3,unknown
152,2,unknown
402,3,unknown
213,2,unknown
144,3,unknown
183,2,unknown
325,2,unknown
39,4,unknown
503,2,unknown
680,2,unknown
421,4,unknown
174,3,unknown
113,2,unknown
808,2,unknown
195,2,unknown
208,2,unknown
404,4,unknown
396,2,unknown
216,4,unknown
98,2,unknown
114,2,unknown
88,3,unknown
379,2,unknown
190,3,unknown
102,1,unknown
306,1,unknown
218,1,unknown
54,1,unknown
195,1,unknown
652,1,unknown
286,1,unknown
189,1,unknown
83,1,unknown
184,2,unknown
235,1,unknown
290,1,unknown
232,1,unknown
133,1,unknown
318,1,unknown
437,1,unknown
402,1,unknown
125,1,unknown
501,4,unknown
253,1,unknown
149,1,unknown
114,1,unknown
243,1,unknown
769,2,unknown
135,3,unknown
231,1,unknown
76,1,unknown
199,1,unknown
152,1,unknown
124,1,unknown
424,1,unknown
154,1,unknown
203,2,unknown
326,1,unknown
393,1,unknown
241,3,unknown
483,1,unknown
259,1,unknown
227,1,unknown
576,1,unknown
180,2,unknown
168,2,unknown
505,1,unknown
245,1,unknown
186,1,unknown
496,3,unknown
118,1,unknown
342,1,unknown
225,1,unknown
185,3,unknown
196,2,unknown
276,1,unknown
76,1,unknown
87,1,unknown
195,1,unknown
744,1,unknown
765,1,unknown
241,1,unknown
181,1,unknown
196,1,unknown
149,1,unknown
246,1,unknown
112,1,unknown
309,2,unknown
278,1,unknown
140,1,unknown
101,1,unknown
238,1,unknown
